SchoolDBN,SchoolYear,TermID,CourseCode,SectionID,Course name,PeriodID,Cycle Day,Capacity,Remaining Capacity,Gender,Teacher Name,Room,Mapped Course,Mapped Section,ErrDescription,Bell Schedule Name
02M475,2024-2025,2,SCS44X,7,AP CHEMISTRY 4,8,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,7,AP CHEMISTRY 4,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SES11QGE,1,GEOLOGY,3,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,SES11QGE,2,GEOLOGY,4,11111,33,7,0,,,,,,A
02M475,2024-2025,2,SPS11QCP,1,COMPUTATIONAL PHYSICS 1 OF 1,10,11111,34,5,0,,,,,,A
02M475,2024-2025,2,SPS11QV5,1,SCIENCE FICTION CINEMA,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,1,HONORS PHYSICS 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,2,HONORS PHYSICS 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,3,HONORS PHYSICS 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,4,HONORS PHYSICS 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,5,HONORS PHYSICS 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,6,HONORS PHYSICS 2 OF 2,2,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,SPS22H,7,HONORS PHYSICS 2 OF 2,3,11111,32,-1,0,,,,,,A
02M475,2024-2025,2,SPS22H,8,HONORS PHYSICS 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,9,HONORS PHYSICS 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,10,HONORS PHYSICS 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,11,HONORS PHYSICS 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,12,HONORS PHYSICS 2 OF 2,4,11111,34,5,0,,,,,,A
02M475,2024-2025,2,SPS22H,13,HONORS PHYSICS 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,14,HONORS PHYSICS 2 OF 2,7,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,15,HONORS PHYSICS 2 OF 2,7,11111,34,7,0,,,,,,A
02M475,2024-2025,2,SPS22H,16,HONORS PHYSICS 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22H,17,HONORS PHYSICS 2 OF 2,7,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,18,HONORS PHYSICS 2 OF 2,7,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,19,HONORS PHYSICS 2 OF 2,8,11111,33,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,20,HONORS PHYSICS 2 OF 2,8,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SPS22H,21,HONORS PHYSICS 2 OF 2,8,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SPS22H,22,HONORS PHYSICS 2 OF 2,8,11111,34,4,0,,,,,,A
02M475,2024-2025,2,SPS22H,23,HONORS PHYSICS 2 OF 2,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,24,HONORS PHYSICS 2 OF 2,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22H,25,HONORS PHYSICS 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,3,PHYSICS  LAB 2 OF 2,1,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,4,PHYSICS  LAB 2 OF 2,1,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,6,PHYSICS  LAB 2 OF 2,1,10101,33,-1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,7,PHYSICS  LAB 2 OF 2,4,10101,32,-1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,8,PHYSICS  LAB 2 OF 2,4,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,13,PHYSICS  LAB 2 OF 2,5,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,16,PHYSICS  LAB 2 OF 2,6,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,17,PHYSICS  LAB 2 OF 2,6,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,18,PHYSICS  LAB 2 OF 2,6,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,19,PHYSICS  LAB 2 OF 2,9,10101,33,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,20,PHYSICS  LAB 2 OF 2,9,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SPS22QLA,23,PHYSICS  LAB 2 OF 2,9,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,1,PHYSICS  LAB 2 OF 2,1,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,2,PHYSICS  LAB 2 OF 2,1,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,5,PHYSICS  LAB 2 OF 2,1,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,9,PHYSICS  LAB 2 OF 2,4,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,10,PHYSICS  LAB 2 OF 2,4,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,11,PHYSICS  LAB 2 OF 2,4,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,12,PHYSICS  LAB 2 OF 2,5,01010,34,5,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,14,PHYSICS  LAB 2 OF 2,6,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,15,PHYSICS  LAB 2 OF 2,6,01010,34,7,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,21,PHYSICS  LAB 2 OF 2,9,01010,34,2,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,22,PHYSICS  LAB 2 OF 2,9,01010,34,4,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,24,PHYSICS  LAB 2 OF 2,9,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22QLB,25,PHYSICS  LAB 2 OF 2,9,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22X,1,AP PHYSICS 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22X,1,AP PHYSICS 2,4,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SPS22X,2,AP PHYSICS 2,6,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SPS22X,2,AP PHYSICS 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS44X,1,AP PHYS C ELEC,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS44X,1,AP PHYS C ELEC,4,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SPS44X,2,AP PHYS C ELEC,4,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SPS44X,2,AP PHYS C ELEC,5,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SPS44X,3,AP PHYS C ELEC,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SPS44X,3,AP PHYS C ELEC,9,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SQS11QET,1,SCIENCE AND SOCIETY,4,11111,32,-2,0,,,,,,A
02M475,2024-2025,2,SQS11QET,2,SCIENCE AND SOCIETY,5,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,SQS22X,1,AP PSYCHOLOGY 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SQS22X,2,AP PSYCHOLOGY 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SQS22X,3,AP PSYCHOLOGY 2 OF 2,4,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SQS22X,4,AP PSYCHOLOGY 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SQS84QJI,1,SOPHOMORE REGENERON,6,10101,15,2,0,,,,,,A
02M475,2024-2025,2,SQS84QJI,2,SOPHOMORE REGENERON,7,10101,15,1,0,,,,,,A
02M475,2024-2025,2,SQS84QJI,3,SOPHOMORE REGENERON,7,01010,15,2,0,,,,,,A
02M475,2024-2025,2,SQS84QJI,4,SOPHOMORE REGENERON,8,01010,1,0,0,,,,,,A
02M475,2024-2025,2,SQS86QJI,1,REGENERON,9,10101,16,0,0,,,,,,A
02M475,2024-2025,2,SQS86QJI,2,REGENERON,9,01010,16,2,0,,,,,,A
02M475,2024-2025,2,SQS88QP5,1,SCIENCE OLYMPIAD GR 12 2 OF 2,10,11111,33,4,0,,,,,,A
02M475,2024-2025,2,SWS22X,1,AP ENVIR SCI 2 OF 2,2,11111,33,0,0,,,,,,A
02M475,2024-2025,2,SWS22X,2,AP ENVIR SCI 2 OF 2,3,11111,33,0,0,,,,,,A
02M475,2024-2025,2,SWS22X,3,AP ENVIR SCI 2 OF 2,4,11111,33,2,0,,,,,,A
02M475,2024-2025,2,SWS22X,4,AP ENVIR SCI 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SWS22X,5,AP ENVIR SCI 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SWS22X,6,AP ENVIR SCI 2 OF 2,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,TCS22QCA,1,ADV COMP AIDED DESIGN,4,11111,25,7,0,,,,,,A
02M475,2024-2025,2,TCS22QCA,2,ADV COMP AIDED DESIGN,5,11111,25,-2,0,,,,,,A
02M475,2024-2025,2,TDS11,1,DRAFTING & 3D MODELING,1,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11,2,DRAFTING & 3D MODELING,2,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11,3,DRAFTING & 3D MODELING,5,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11,4,DRAFTING & 3D MODELING,6,11111,30,1,0,,,,,,A
02M475,2024-2025,2,TDS11,5,DRAFTING & 3D MODELING,7,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11,6,DRAFTING & 3D MODELING,8,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11,7,DRAFTING & 3D MODELING,9,11111,30,1,0,,,,,,A
02M475,2024-2025,2,TDS11,8,DRAFTING & 3D MODELING,10,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS11QD5,1,INTERIOR DESIGN,2,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TDS22QAA,1,ARCHITECTURE 2 OF 2,7,11111,28,1,0,,,,,,A
02M475,2024-2025,2,TDS22QAA,2,ARCHITECTURE 2 OF 2,8,11111,28,1,0,,,,,,A
02M475,2024-2025,2,TMS22QCA,1,CERAMICS 2 OF 2,1,11111,30,0,0,,,,,,A
02M475,2024-2025,2,TMS22QCA,2,CERAMICS 2 OF 2,2,11111,30,1,0,,,,,,A
02M475,2024-2025,2,TMS22QWA,1,WOODWORKING 2 OF 2,2,11111,29,5,0,,,,,,A
02M475,2024-2025,2,TMS22QWA,2,WOODWORKING 2 OF 2,3,11111,29,1,0,,,,,,A
02M475,2024-2025,2,TMS22QWA,3,WOODWORKING 2 OF 2,6,11111,29,5,0,,,,,,A
02M475,2024-2025,2,TQS11QB5,1,INTRO TO ROBOTICS,5,11111,34,1,0,,,,,,A
02M475,2024-2025,2,TQS11QB5,2,INTRO TO ROBOTICS,6,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,TQS22QAA,1,ANIMATION,9,11111,25,4,0,,,,,,A
02M475,2024-2025,2,TQS22QBA,1,ADVANCED ROBOTICS 2 of 2,9,11111,34,6,0,,,,,,A
02M475,2024-2025,2,TQS22QVA,1,VIDEO PRODUCTION 2 OF 2,7,11111,29,-1,0,,,,,,A
02M475,2024-2025,2,TQS22QVA,2,VIDEO PRODUCTION 2 OF 2,8,11111,29,4,0,,,,,,A
02M475,2024-2025,2,TZS22QAA,1,3D Arts Technology 2 of 2,9,11111,22,3,0,,,,,,A
02M475,2024-2025,2,TZS22QAA,2,3D Arts Technology 2 of 2,10,11111,22,6,0,,,,,,A
02M475,2024-2025,2,TZS22QGA,1,GRAPHIC ARTS II OF II,4,11111,25,4,0,,,,,,A
02M475,2024-2025,2,TZS22QGA,2,GRAPHIC ARTS II OF II,5,11111,25,0,0,,,,,,A
02M475,2024-2025,2,UAS11,1,MUSIC APPRECIATION,6,11111,35,2,0,,,,,,A
02M475,2024-2025,2,UAS11,2,MUSIC APPRECIATION,8,11111,33,3,0,,,,,,A
02M475,2024-2025,2,UAS11,3,MUSIC APPRECIATION,9,11111,34,-1,0,,,,,,A
02M475,2024-2025,2,UAS11,4,MUSIC APPRECIATION,10,11111,35,1,0,,,,,,A
02M475,2024-2025,2,UDS11Q2,1,CONCERT BAND,2,11111,80,4,0,,,,,,A
02M475,2024-2025,2,UDS11Q3,1,SYMPHONIC BAND,3,11111,62,2,0,,,,,,A
02M475,2024-2025,2,UDS11Q4,1,CONCERT BAND,7,11111,53,-1,0,,,,,,A
02M475,2024-2025,2,UDS11Q8,1,BEGINNING BAND,8,11111,28,0,0,,,,,,A
02M475,2024-2025,2,UFS11,1,TREBLE CHOIR,6,11111,80,0,0,,,,,,A
02M475,2024-2025,2,UJS11,1,JAZZ BAND,1,11111,28,1,0,,,,,,A
02M475,2024-2025,2,ULS11,1,DIGITAL STORYTELLING WITH EMERGING TECHN,2,11111,33,1,0,,,,,,A
02M475,2024-2025,2,ULS11,2,DIGITAL STORYTELLING WITH EMERGING TECHN,3,11111,33,3,0,,,,,,A
02M475,2024-2025,2,UMS11,1,BASS CHOIR,4,11111,38,2,0,,,,,,A
02M475,2024-2025,2,UQS11,1,ORATORIO CHOIR,5,11111,81,1,0,,,,,,A
02M475,2024-2025,2,UUS22X,1,AP MUSIC THEORY 2 OF 2,2,11111,24,1,0,,,,,,A
02M475,2024-2025,2,UYS11,1,SYMPHONIC ORCHESTRA,5,11111,59,4,0,,,,,,A
02M475,2024-2025,2,UZS32,1,INTERMEDIATE STRINGS,4,11111,26,0,0,,,,,,A
02M475,2024-2025,2,UZS33,1,ADV STRINGS,6,11111,31,1,0,,,,,,A
02M475,2024-2025,2,ZJS11S,2,ENGLISH AND MATH SKILLS,6,11111,1,0,0,,,,,,A
02M475,2024-2025,2,ZJS11S,3,ENGLISH AND MATH SKILLS,7,11111,3,1,0,,,,,,A
02M475,2024-2025,2,ZLUN,4,LUNCH,4,11111,800,333,0,,,,,,A
02M475,2024-2025,2,ZLUN,5,LUNCH,5,11111,800,142,0,,,,,,A
02M475,2024-2025,2,ZLUN,6,LUNCH,6,11111,800,18,0,,,,,,A
02M475,2024-2025,2,ZLUN,7,LUNCH,7,11111,800,4,0,,,,,,A
02M475,2024-2025,2,ZLUN,8,LUNCH,8,11111,800,273,0,,,,,,A
02M475,2024-2025,2,ZQ01,1,NO PERIOD 1,1,11111,25,0,0,,,,,,A
02M475,2024-2025,2,ZQ02,2,NO PERIOD 2,2,11111,2,0,0,,,,,,A
02M475,2024-2025,2,ZQ03,3,NO PERIOD 3,3,11111,1,-381,0,,,,,,A
02M475,2024-2025,2,ZQ04,4,NO PERIOD 4,4,11111,1,-21,0,,,,,,A
02M475,2024-2025,2,ZQ05,5,NO PERIOD 5,5,11111,2,-15,0,,,,,,A
02M475,2024-2025,2,ZQ06,6,NO PERIOD 6,6,11111,1,-22,0,,,,,,A
02M475,2024-2025,2,ZQ07,7,NO PERIOD 7,7,11111,3,-35,0,,,,,,A
02M475,2024-2025,2,ZQ08,8,NO PERIOD 8,8,11111,9,-33,0,,,,,,A
02M475,2024-2025,2,ZQ09,9,NO PERIOD 9,9,11111,9,0,0,,,,,,A
02M475,2024-2025,2,ZQ10,10,NO PERIOD 10,10,11111,58,25,0,,,,,,A
02M475,2024-2025,2,ZQFA1,1,FREE PERIOD CYCLE A,1,10101,0,0,0,,,,,,A
02M475,2024-2025,2,ZQFA2,2,FREE PERIOD CYCLE A,2,10101,0,0,0,,,,,,A
02M475,2024-2025,2,ZQFA3,3,FREE PERIOD 3 CYCLE A,3,10101,0,-136,0,,,,,,A
02M475,2024-2025,2,ZQFA4,4,FREE PERIOD 4 CYCLE A,4,10101,0,-144,0,,,,,,A
02M475,2024-2025,2,ZQFA5,5,FREE PERIOD 5 CYCLE A,5,10101,0,-90,0,,,,,,A
02M475,2024-2025,2,ZQFA6,6,FREE PERIOD 6 CYCLE A,6,10101,0,-105,0,,,,,,A
02M475,2024-2025,2,ZQFA7,7,FREE PERIOD 7 CYCLE A,7,10101,0,-120,0,,,,,,A
02M475,2024-2025,2,ZQFA8,8,FREE PERIOD 8 CYCLE A,8,10101,0,-151,0,,,,,,A
02M475,2024-2025,2,ZQFA9,9,FREE PERIOD 9 CYCLE A,9,10101,0,0,0,,,,,,A
02M475,2024-2025,2,ZQFB1,1,FREE PERIOD CYCLE B,1,01010,0,0,0,,,,,,A
02M475,2024-2025,2,ZQFB2,2,FREE PERIOD 2 CYCLE B,2,01010,0,0,0,,,,,,A
02M475,2024-2025,2,ZQFB3,3,FREE PERIOD 3 CYCLE B,3,01010,0,-167,0,,,,,,A
02M475,2024-2025,2,ZQFB4,4,FREE PERIOD 4 CYCLE B,4,01010,0,-176,0,,,,,,A
02M475,2024-2025,2,ZQFB5,5,FREE PERIOD 5 CYCLE B,5,01010,0,-136,0,,,,,,A
02M475,2024-2025,2,ZQFB6,6,FREE PERIOD 6 CYCLE B,6,01010,0,-148,0,,,,,,A
02M475,2024-2025,2,ZQFB7,7,FREE PERIOD 7 CYCLE B,7,01010,0,-131,0,,,,,,A
02M475,2024-2025,2,ZQFB8,8,FREE PERIOD 8 CYCLE B,8,01010,0,-151,0,,,,,,A
02M475,2024-2025,2,ZQFB9,9,FREE PERIOD 9 CYCLE B,9,01010,0,0,0,,,,,,A
02M475,2024-2025,2,ZQHALL,2,HALL,2,11111,34,33,0,,,,,,A
02M475,2024-2025,2,ZQHALL,3,HALL,3,11111,34,33,0,,,,,,A
02M475,2024-2025,2,ZQHALL,4,HALL,4,11111,34,34,0,,,,,,A
02M475,2024-2025,2,ZQHALL,7,HALL,7,11111,34,33,0,,,,,,A
02M475,2024-2025,2,ZQHALL,8,HALL,8,11111,1,0,0,,,,,,A
02M475,2024-2025,2,ZQHALL,9,HALL,9,11111,34,32,0,,,,,,A
02M475,2024-2025,2,ZQHALL,80,HALL,8,11111,34,33,0,,,,,,A
02M475,2024-2025,2,ZQPD1,1,Advanced Leadership,1,00110,20,5,0,,,,,,A
02M475,2024-2025,2,ZQPD1,2,Advanced Leadership,1,11000,20,3,0,,,,,,A
02M475,2024-2025,2,ZQT10,1,SPORT TEAM,10,11111,500,79,0,,,,,,A
02M475,2024-2025,2,ZT10,1,FREE PERIOD 10,10,11111,500,411,0,,,,,,A
02M475,2024-2025,2,ZXFSG,1,Non-DOE German Exam,11,00000,34,7,0,,,,,,A
